location,spot_id,lat,lon
Ujung Siging,3039,-5.5206,104.21
Promises,3050,-1.8624,99.0953
Hanalei Bay,3051,22.214,-159.501
Left Point,3053,4.9479,95.3652
Cement Factory,3054,5.4495,95.2403
Babah Nipah,3055,4.8057,95.4354
Calang Reefs,3056,4.6571,95.5373
Lamno,3057,5.1972,95.2827
Blangujung Rights,3058,5.6955,95.0446
Lambaro Rights,3059,5.6693,95.0518
Losmen Right,3060,-1.6738,99.2969
Silabok Island,3061,-1.9918,99.5582
Solawi,3062,-3.2062,100.296
Hiliduha,3063,1,98
Benkunqut,3064,-5.6274,104.297
Enggano,3065,-5.3361,102.084
Afulu,3066,1.2575,97.229
The Hole,3067,-3.246,100.519
A-Frame,3068,5.4751,95.2321
Atoll Reefs,3069,1.7582,128.056
Blanchisseuse,3071,10.7972,-61.3013
Lagoinha do Leste,3072,-27.774,-48.485
Sanding,3073,-3.4726,100.695
Hiliduha / Dipi,3074,0.5857,97.8531
Lighthouse / Pagai Selatan,3075,-3.2563,100.572
Puerto Salaverry,3076,-8.2162,-78.9847
"Las Cuevas, Trinidad",3077,10.7815,-61.3928
Airports - Tobago,3078,11.1512,-60.8465
Sunset Rights,3079,11.162,-60.8411
Polihale,3080,22.0713,-159.775
Sunset Left,3081,11.1702,-60.8425
Barbers Point,3082,21.2949,-158.107
Windmills - Guantanamo,3083,19.8984,-75.1182
Maili Point,3084,21.4093,-158.179
Tracks,3085,21.3596,-158.133
Windmills - Maui,3086,21.0235,-156.625
Mabuntok,3087,9.641,126.187
Auqui Left,3088,9.3986,126.059
Cauit Point,3089,9.3041,126.209
Badjang,3090,9.2705,126.133
Moshi Moshi,3091,9.255,126.111
Punta Left,3092,9.2501,126.103
Marami,3093,9.0872,126.17
Puro Pinget,3094,17.6938,120.353
Mananget,3095,17.5381,120.362
Parada Santa,3096,17.4916,120.426
Nalvo,3097,17.361,120.454
Rozelle Beach,3098,17.8744,-76.4182
Peeny Wally's,3099,18.2587,-76.6751
Runaways,3100,18.4662,-77.3212
Cayo Coco,3101,22.5252,-78.4903
Sun Beach,3102,23.1937,-81.1729
Gibara,3103,21.1527,-76.1302
Rock Sound,3104,24.9069,-76.127
North Palmetto Point,3105,25.1519,-76.1229
Caracol,3106,19.7518,-72.0161
Ginsu,3107,19.786,-72.218
Le Borgne,3108,19.8494,-72.5253
Tiburon Reefs,3109,18.3152,-74.3972
Pistons,3110,18.2309,-72.5422
Larrache,3111,35.2062,-6.1537
Paloma,3112,33.6714,-7.4587
Sidi-Rbat,3113,30.0882,-9.6698
Tafedna,3114,31.096,-9.8244
Cap Spartel,3115,35.7745,-5.937
Sidi Kaouki ,3116,31.3529,-9.8003
Cap Sim,3117,31.3829,-9.8248
Haouzia,3118,33.3056,-8.3637
El Jadida,3119,33.2495,-8.4915
Sidi Bouzid,3120,33.23,-8.557
Sidi Abed,3121,32.9984,-8.7488
Mirleft,3122,29.5931,-10.0391
Legzira,3123,29.4466,-10.1172
Sidi Ifni,3124,29.3851,-10.1782
Boats point,3125,29.3111,-10.2351
Plage Blanche,3126,28.9779,-10.6065
Tan-Tan Plage,3127,28.4984,-11.3384
Tarfaya,3128,27.9476,-12.9272
Foum el Oued,3129,27.1799,-13.3973
Laâyoune Plage,3130,27.0518,-13.4343
Dakhla,3132,23.7269,-15.955
La Gouira,3133,20.8258,-17.0947
Sidi Moussa d'Aglou,3134,29.8136,-9.8327
Low Island,3136,57.0085,-135.612
Shoals Point,3137,57.0099,-135.634
Shoals Reef/Wall,3138,57.0101,-135.65
Port Mary,3139,57.1672,-135.755
Kai's Place,3140,57.0624,-135.844
Neva Bay,3141,57.0399,-135.849
Red Tree Reef,3142,57.0492,-135.854
Good Rats,3143,57.3734,-135.767
Sealion Cove,3144,57.3013,-135.831
"Sandy Beach - Sitka, Alaska",3145,57.0754,-135.373
Short Ledge,3146,2.5954,128.476
Racing Lefts,3147,2.1306,127.788
Pulau Kecil,3148,2.3878,128.691
Village Reform,3149,2.6089,128.544
Indo Jiwa,3150,2.6165,128.541
Serenade,3151,2.5851,128.498
Coconut Swing,3152,2.2581,127.824
Double Dome,3153,2.1869,127.983
Heavy's,3154,2.2018,128.054
Sidewalk,3155,2.1384,127.78
Papara,3156,-17.7742,-149.48
Passe de Maraa,3157,-17.7505,-149.582
Temae,3158,-17.4923,-149.751
Maharepa,3159,-17.4768,-149.825
Haapiti,3160,-17.5724,-149.878
Hauru,3161,-17.4839,-149.894
Motu Mahara,3162,-16.7211,-150.976
Parea Left,3163,-16.8217,-150.975
Parea Right,3164,-16.8249,-150.979
Faaroa,3165,-16.7887,-151.381
Teavapiti,3166,-16.7463,-151.421
Miri-Miri,3167,-16.756,-151.503
Pai-Pai,3168,-16.6667,-151.538
Vaiaau,3169,-16.8521,-151.493
Nao Nao,3170,-16.9191,-151.418
Mount Irvine,3171,11.1969,-60.7978
Toauri,3172,-16.8269,-151.493
Funeral Point,3173,11.0646,-64.302
Otro Pais,3174,10.6245,-66.7206
Carmen D'Uria,3175,10.6159,-66.7674
Puerto Azul,3176,10.6132,-66.7843
Los Cocos,3177,10.6184,-66.8382
Tanaguarena,3178,10.6216,-66.8512
Chacopata,3179,10.6899,-63.7935
Nahpali,3180,6.8655,158.361
Nan Madol,3181,6.8385,158.34
Nahlap,3182,6.7812,158.156
Playita,3183,10.6085,-66.976
Mamo,3184,10.6119,-66.9947
La Esmeralda,3185,10.6498,-63.4851
Chaguarama,3186,10.7142,-63.0451
Matadeiro,3187,-27.7512,-48.4993
Forte,3188,-22.8864,-42.0148
Typhoon Valley,3190,-19.0152,178.504
Praia Branca,3191,-23.8663,-46.1332
Vila,3192,-22.9357,-42.4971
Itauna,3193,-22.9376,-42.4821
Seca,3194,-22.9402,-42.282
Santinho,3195,-27.4547,-48.37
Ilha dos Lobos,3196,-29.3486,-49.7041
The Peak (tongatapu),3197,-21.0836,-175.35
Prainha - Brazil,3198,-29.3446,-49.7247
Barra do Mampituba,3199,-29.3247,-49.7111
Praia dos Molhes,3200,-29.3265,-49.7102
Itapeva,3201,-29.3871,-49.7564
Atlântida Pier,3202,-29.7864,-50.0219
Praia da Cal,3203,-29.3517,-49.7285
Guarita,3204,-29.3596,-49.7336
The Pass,3205,-21.0922,-175.359
Cidreira,3206,-30.1502,-50.1881
Motels,3207,-21.088,-175.355
The Bowl (Tongatapu),3208,-21.0724,-175.341
Lighthouse (Tongatapu),3209,-21.0615,-175.33
Praia Grande - Brazil,3210,-29.3331,-49.7141
Corners,3212,-21.0793,-175.346
Fishtraps,3213,-21.0668,-175.336
Bonete,3215,-23.92,-45.3465
Castelhanos,3216,-23.8545,-45.2873
Canto Bravo,3219,-23.9199,-45.3499
Amanave Bay,3220,-14.3274,-170.833
Capão da Canoa,3221,-29.7681,-50.0135
Poloa Bay,3222,-14.3156,-170.837
Hideaway,3223,-18.2031,177.658
Serua Rights,3224,-18.2973,177.933
Daku,3225,-19.1758,177.987
Tramandaí,3226,-30.006,-50.1267
Asili Point,3227,-14.3359,-170.798
Nu'uuli,3228,-14.3203,-170.697
Crispim,3229,-0.5791,-47.6557
Chavascal,3230,-0.8267,-46.6034
Vila do Algodoal,3231,-0.583,-47.588
Rio Capim,3232,-2.0269,-47.7507
Atalaia,3233,-0.5956,-47.3292
Marieta - Brazil,3234,-0.6774,-47.1228
Rio Claro Rivermouth,3235,8.4638,-83.595
Eclipse,3236,8.2064,-82.9519
Tivives,3237,9.8701,-84.7038
Puerto Caldera,3238,9.9134,-84.7282
Boca Barranca,3239,9.9586,-84.7408
El Coco,3240,11.158,-85.8042
Sally Ann's,3241,11.1314,-85.8003
Casares,3242,11.6467,-86.3606
Casa Grande,3243,11.2743,-73.8552
Fatuuli Rock,3244,-14.2988,-170.675
Coral Heads,3245,-14.2913,-170.675
Lauli'ituai,3246,-14.2914,-170.652
Liea Point,3247,-14.282,-170.608
Amouli,3248,-14.2767,-170.581
Aunu'u,3249,-14.287,-170.564
Las Velas,3250,10.438,-75.536
Los Naranjos,3251,11.2974,-73.8916
Viento Fresco,3252,11.2577,-73.7063
Las Gaviotas,3253,11.258,-73.5665
Buritaca,3255,11.2646,-73.7659
Manzanillo (Rivas Province),3256,11.3656,-86.0101
Rocky Point,3257,8.5229,-79.8915
Playa Serena,3258,8.5488,-79.8673
Playa Malibú,3259,8.5566,-79.8399
Arrecifes,3260,11.3148,-73.9468
Punta Burica,3261,8.0537,-82.9159
P-Land,3262,8.0814,-81.8179
Nestles,3263,8.0803,-81.8147
Punta Miramar,3264,12.1661,-86.7635
Tulate,3265,14.1558,-91.7228
La Barrita,3266,13.9114,-90.9551
Monterrico,3267,13.8883,-90.4813
Tecojate,3268,13.9503,-91.3083
Las Tunas,3269,13.1577,-87.9733
Las Lisas,3270,13.7917,-90.247
Barra de la Gabina,3271,13.7776,-90.2114
Lucky Mans,3272,13.2168,-87.8744
El Camotal,3273,-12.0745,-77.1826
El Cabezo,3274,-12.0591,-77.2421
Playa Mollendo,3275,-17.0363,-72.0103
Punta de Bombón,3276,-17.1942,-71.7936
Playa Platanales,3277,-17.3903,-71.3972
El Olon,3278,-17.4468,-71.3831
El Colegio,3279,-17.6181,-71.3464
Pozo de Lizas,3280,-17.6938,-71.3578
Boca del Rio,3281,-18.3006,-70.448
Piedras Negras,3282,-17.47,-71.3745
Caleta Sama,3283,-17.9976,-70.8867
Tiro Alto,3284,-17.1058,-71.9101
ReventazÃ³n,3285,-6.1474,-81.0061
Puemape,3286,-7.5189,-79.5416
Cabo Verde,3287,-6.3708,-80.639
ColÃ¡n,3288,-5.0159,-81.0675
Pacasmayo,3289,-7.4127,-79.5904
Bermejo,3290,-10.5659,-77.9073
Paraiso,3291,-11.2116,-77.6296
Pasamayo,3292,-11.7018,-77.1951
Centinela,3293,-11.0681,-77.6398
Conchitas,3294,-11.743,-77.1709
Carquin,3295,-11.0916,-77.6343
Piscina,3296,-4.4458,-81.2762
Pimentel,3297,-6.8367,-79.9402
El Hueco,3298,-4.4521,-81.2911
Baterias,3299,-4.4579,-81.2987
Jericoacoara,3300,-2.7934,-40.5222
Yin Yang,3301,1.8002,73.4066
Sliding Rock,3302,-14.3593,-170.783
Alao,3303,-14.2601,-170.559
Tula,3304,-14.2513,-170.563
Vunaniu,3305,-18.2757,177.8671
Pipes,3306,-18.2779,177.8699
Waidroka Lefts,3307,-18.2908,177.909
Lighthouse,3308,-18.1883,178.438
King Kong Left,3309,-19.1501,177.966
King Kong Right,3310,-19.1528,177.971
Faganeanea,3311,-14.3043,-170.687
Nua,3312,-14.3307,-170.81
The Leap,3313,-13.6407,-172.676
Salailua,3314,-13.7167,-172.599
Lulu's Bend,3315,-18.1471,177.414
Sigatoka,3316,-18.1742,177.501
Aganoa Beach,3317,-13.7775,-172.289
Tea Bags,3318,2.3629,96.2617
Thailand - Simeulue,3319,2.3629,96.5
Lolok Point,3320,2.0412,97.3278
Treasure Island,3321,2.1277,97.3545
Lizards Nest,3322,2.0321,97.3915
Turtles,3323,2.0513,97.0903
Gunturs,3324,2.0524,97.3257
Pulau Babi,3325,2.0559,96.6508
Dindos,3326,2.0523,97.3355
Cobras,3327,2.012,97.1106
El Valle,3328,6.1109,-77.4375
El Cantil,3329,5.6265,-77.4174
Juan Tornillo,3330,5.5419,-77.5097
Secret Right,3331,5.4797,-77.5226
Terco,3332,5.622,-77.4281
Tribuga,3333,5.7897,-77.2654
Jurubida,3334,5.841,-77.2832
Nuqui,3335,5.7147,-77.2741
Derecha Secreta,3336,5.9763,-77.3501
Pela Pela,3337,5.5679,-77.5082
Termales,3338,5.6059,-77.4466
El Mystic,3339,5.6025,-77.4762
Pico De Loro,3340,5.569,-77.5077
Silveira,3341,-28.0442,-48.6096
Boca Damas,3342,9.4538,-84.219
Quepos Jetty,3343,9.4253,-84.1704
Quepos Bombie,3344,9.421,-84.1724
Playa Matapalo,3345,9.3164,-83.9611
Playa Dominical,3346,9.2511,-83.8674
Dominicalito,3347,9.2317,-83.842
Punta Dominical,3348,9.2242,-83.8429
El Muelle,3349,10.9901,-74.9654
Virac Harbour,3350,13.5805,124.235
Punta Uvita,3351,9.148,-83.7577
Rio Sierpe Rivermouth,3352,8.7841,-83.6524
Playa Hermosa - Osa Peninsula,3353,9.1692,-83.7632
Playa Ballena,3354,9.1106,-83.6958
Playitas,3355,9.3964,-84.1643
Playa El Rey,3356,9.3732,-84.1079
Drake's Bay,3357,8.7194,-83.6496
Agua Dulce,3358,-28.9832,-71.4999
Isla Dama,3359,-29.2367,-71.5297
Las Tacas,3360,-30.0841,-71.3726
Curanipe,3361,-35.8416,-72.6377
Tregualemu,3362,-35.9541,-72.7532
Pullay,3363,-36.0127,-72.7799
La Rinconada,3364,-36.1794,-72.8183
Praia Mela,3365,-36.3581,-72.8526
Desembocadura,3366,-36.8096,-73.1757
Playa Sector El Piure,3367,-37.2417,-73.6562
"El Faro - Biobio, Chile",3368,-37.5904,-73.6672
Tirua,3369,-38.3397,-73.5057
Punta Teatinos,3370,-29.8254,-71.2919
Pipe,3371,-30.0734,-71.38
Derecharcha,3372,-30.0772,-71.3734
Cueva del Toro,3373,-37.5834,-73.6451
Tres Playitas,3374,-28.406,-71.1915
El Muro,3375,-30.0753,-71.3791
Playa Blanca,3376,-30.2214,-71.4792
Playa Monte del Zorro,3377,-36.3284,-72.8375
Buchupureo,3378,-36.0767,-72.8016
Punta Quidico,3379,-38.2438,-73.4877
Puerto Cayo,3380,-1.3522,-80.7431
Pedarnales,3381,0.0746,-80.0587
Punta Ballena,3382,-0.1824,-80.3105
Oshima,3383,34.7667,139.349
Nagahama,3384,30.5451,130.929
Yakutsu,3385,30.4983,130.9
Mangkudu Lefts,3386,-10.3305,120.097
Toudai-shita,3387,30.3989,130.974
Wara Point,3388,-8.8039,118.709
Dedjoeng Wane,3389,-8.826,118.628
Hotel-mae,3390,30.3748,130.948
Takezaki,3391,30.3743,130.935
Ikei,3392,26.4007,128.006
Ko Chan,3393,26.8748,128.263
Cape Toi,3394,31.3642,131.352
Nagata,3395,31.4082,131.235
Osaki,3396,33.3695,134.207
Cannes,3397,43.5357,7.0409
Gruissan,3398,43.0967,3.1158
Piege a Sable,3399,-4.7894,11.8397
La Plage Sportive,3400,-4.8053,11.8383
La Pyramide,3401,-4.8137,11.8442
Djeno Point,3402,-4.9263,11.9315
M'Vassa,3403,-4.9467,11.9493
Zubair's,3404,-0.3042,73.4395
Castaways,3405,0.1924,73.2342
Blue Bowls,3406,0.2321,73.2871
Airports,3407,0.4627,72.9946
Five Islands,3408,0.2579,73.3571
Two Ways,3409,0.2692,73.3594
Love Charms,3410,0.2614,73.3698
Antiques,3411,0.2819,73.4462
Furana,3412,4.253,73.5482
Kadu,3413,4.2578,73.5422
Koodhoo,3414,0.7267,73.439
Viligili,3415,0.7417,73.4381
Thundi Beach,3416,-0.2763,73.4175
KH,3417,0.3448,73.5365
Inside Farms,3418,2.1945,73.1186
Machines Lefts,3419,2.0223,73.5367
Finnimas,3420,2.1938,73.1287
Machine,3421,2.0375,73.536
Malik's,3422,2.2736,72.9274
Mundoo,3423,2.0183,73.5367
Machines Rights,3424,2.0261,73.5375
Adonis,3425,2.1838,73.1
Isdhoo Bank,3426,2.1339,73.5854
Bowling Alley,3427,2.2815,72.9469
Outside Farms,3428,2.1911,73.1201
Mada's,3429,1.814,73.3924
Gaukendi Bridge,3430,-0.6595,73.1088
Approach Lights,3431,-0.7032,73.1718
Madihera,3432,-0.6949,73.1828
Shangri-la,3433,-0.6789,73.1981
Kanda Muli,3434,-0.666,73.216
Air Equator Lefts,3435,-0.588,73.2392
Kottey,3436,-0.5776,73.0857
Pinheiro,3437,-23.9124,-46.1634
Da Hua Jiao,3438,18.7966,110.533
Xichong - Dongchong,3439,22.4824,114.563
Jici Beach,3440,23.6468,121.536
Fongbin,3441,23.5968,121.53
Fulong Beach,3442,25.0217,121.947
Dao Ao Bay,3443,19.6551,111.031
Rivermouth Bridge,3444,18.6648,110.327
Yab-J Rihue Bay,3445,18.626,110.214
Shalun,3446,25.1901,121.414
Jin Shan,3447,25.231,121.643
West Bay,3448,22.6258,120.2622
Sanshuei,3449,23.5123,119.592
Bashien Dong,3450,23.3969,121.482
Chu Nan,3451,24.6983,120.855
Cheng Gong,3452,23.1154,121.399
Kani Rock,3453,18.6623,110.272
Sandalwood,3454,18.5183,110.099
West Beach,3455,18.177,109.582
Buddha Beach,3456,19.6656,111.03
Moon Bay,3457,19.9978,110.859
Golf 14,3458,18.6649,110.295
Yarakawa,3459,18.6288,110.226
Xing Tan Wan,3460,18.7213,110.436
Kame Rock,3461,18.6583,110.262
Niuling,3462,18.5718,110.15
Abalone Farm,3463,18.5504,110.126
Pinghai Point,3464,22.5812,114.902
Cherry Point,3465,22.7318,115.589
88,3466,22.7089,115.565
Non Nuoc,3467,16.0073,108.27
Nam O Point,3468,16.1164,108.134
My Khe,3469,16.0576,108.249
China Beach,3470,15.9386,108.315
Cue Dai Beach,3471,15.8883,108.385
Lang Co,3472,16.2441,108.082
Binh An,3473,16.4241,107.837
Karon Beach,3474,7.8484,98.2919
Kata Beach,3475,7.8208,98.2967
Kata Noi Beach,3476,7.8093,98.297
Nai Harn Beach,3477,7.7774,98.3014
Teluk Mengkuang,3478,4.265,103.472
The Quarry,3479,4.2856,103.481
Baluk Beach,3480,3.9296,103.376
Strawberry Resort,3481,4.3087,103.491
Kijal,3482,4.3309,103.491
Star Jetty Cruise,3483,4.3796,103.463
Pantai Kemasik,3484,4.4162,103.457
Teluk Cempedak,3485,3.8093,103.373
Kertih Resort,3486,4.5132,103.453
Tanjong Jara,3487,4.8127,103.426
Marang,3488,5.2114,103.212
Pantai Juara,3489,2.79,104.204
Kanthaya,3490,18.0111,94.4726
Chaungtha,3491,16.9664,94.4463
Gottaung Beach,3492,18.4173,94.3253
Peninsula Left,3493,18.202,94.4112
Gigaro,3494,43.1832,6.5997
Beauvallon,3495,43.2908,6.6112
Galiote,3496,43.3936,6.7317
La Tour,3497,43.5435,7.13
St-Laurent du Var,3498,43.6533,7.1998
Villefranche Sur Mer,3499,43.6996,7.3207
Eze,3500,43.7216,7.3582
Farinole,3501,42.7362,9.3439
Ostriconi,3502,42.6605,9.0586
Algajola,3503,42.6102,8.8712
Lumio,3504,42.5697,8.8039
Sagone,3505,42.1144,8.6905
Capo di Feno,3506,41.9351,8.622
Route des Sanguinaires,3507,41.9068,8.7054
Le Ruppione,3508,41.8323,8.783
Figari,3509,41.4492,9.0687
Pinarellu,3510,41.6888,9.3923
Canet Plage,3511,42.6991,3.0403
Sète,3512,43.3872,3.6552
Palavas-les-Flots,3513,43.52,3.9257
Carnon,3514,43.5402,3.9725
Saintes-Maries,3515,43.4477,4.4258
La Couronne,3516,43.3258,5.0574
La Corniche,3517,43.3277,5.1175
Le Rouet,3518,43.3334,5.1753
Le Prado,3519,43.2561,5.3718
Cassis,3520,43.2122,5.5368
La Ciotat,3521,43.18,5.6202
Cap Saint-Louis,3522,43.1772,5.6735
Bandol,3523,43.1334,5.748
La Coudoulière,3524,43.0941,5.8051
Les Sablettes,3525,43.0767,5.893
Pin Rolland,3526,43.0706,5.9066
La Mojonera - Murcia,3527,37.5738,-1.2206
La Manga del Mar Menor,3528,37.6467,-0.7113
La Mata - Valenciana,3529,38.0107,-0.6517
Masnou,3530,41.4742,2.3076
Platja de San Juan - Valenciana,3531,38.3683,-0.4073
Los Alamos - Andalucia,3532,36.6427,-4.4782
Faro de Calaburra - Andalucia,3533,36.5065,-4.6396
Montgat,3534,41.4701,2.2929
Barceloneta,3535,41.3729,2.1907
Sitges,3536,41.2322,1.8068
Playa de Levante - Valencia,3537,39.4725,-0.3205
Jucar,3538,39.1534,-0.2349
Playa Cueva del Lobo,3539,37.1142,-1.838
Playa de los Genoveses,3540,36.7451,-2.1204
Sagunto,3541,39.6322,-0.2397
Playa del Dedo - Andalucia,3542,36.7157,-4.3492
Playa de Carchuna/Calahonda,3543,36.6929,-3.4197
Playa de la Carihuela - Andalucia,3544,36.6008,-4.5044
Cala Nova - Ibiza,3545,39.0077,1.5826
Playa Jondal - Ibiza,3546,38.8672,1.3163
Aguas Blancas - Ibiza,3547,39.0605,1.5896
Can Pujols - Ibiza,3548,38.9715,1.2762
Platja Migjorn - Formentera,3549,38.6826,1.4692
Platja de Cavalleria - Menorca,3550,40.0602,4.0749
Aucanada - Mallorca,3551,39.8337,3.156
Punta Prima - Menorca,3552,39.8133,4.2811
Son Bou - Menorca,3553,39.8985,4.0711
Sant Tomas - Menorca,3554,39.9161,4.0341
Cala Major,3555,39.5518,2.606
Puerto de Soller,3556,39.7996,2.6911
Paguera - Mallorca,3557,39.5337,2.4558
Cero,3558,39.5545,2.676
Canyamel,3559,39.6551,3.4426
Cala Agulla,3560,39.7229,3.4534
Cala Mesquida,3561,39.7451,3.4339
Louro,3562,42.7513,-9.0978
San Remo - Tre Ponti,3563,43.8216,7.8163
Bistrot,3564,43.825,7.8425
Molo,3565,44.0076,8.1759
Varazze,3567,44.3574,8.577
Arenzano,3568,44.3898,8.6676
Capo Marina,3569,44.3906,8.9561
Entella,3570,44.3094,9.3298
Levanto,3571,44.1694,9.6073
Lerici - La Venere,3572,44.0815,9.9056
Punta Sabbioni,3573,45.4242,12.4362
Pontile,3574,45.6664,13.1147
Marina Di Ravenna - La Diga,3575,44.4849,12.2902
Adria,3576,44.5612,12.2831
Lamone,3577,44.5262,12.2836
Il Trabucco,3578,43.9771,10.1398
Tito Del Molo,3579,43.8637,10.2385
Forte Dei Marmi - Pontile,3580,43.9565,10.1648
Livorno - Bagni Fiume,3581,43.5194,10.3105
Livorno - Il Sale,3582,43.4983,10.3197
Garagolo,3583,43.3976,10.4247
Lillatro,3584,43.383,10.4297
Baratti - Il Dado,3585,42.9937,10.5002
Ansedonia - La Sinistra,3586,42.415,11.2781
Elba Island - Laconella,3587,42.7587,10.3007
Elba Island - Margidore,3588,42.7568,10.3116
Fiorenzuola,3589,43.9378,12.8649
Il Molo,3590,43.5654,13.5904
La Nave,3591,43.5644,13.5904
Il Sasso,3592,43.5248,13.6248
Il Pescatore,3593,42.9602,13.8854
Acquabella,3594,42.3309,14.4252
Vasto,3595,42.1751,14.7065
Il Porto,3596,42.0287,11.8355
La Roccetta,3597,42.0288,11.8392
Il Bunker,3598,42.039,11.9133
Banzai,3599,42.0348,11.92
Lido di Ostia,3600,41.7256,12.278
Lido Garda,3601,41.4651,12.6088
Santa Agostino,3602,41.2266,13.5019
Serapo,3603,41.2094,13.5644
Capolinea,3604,40.81,14.0435
Irno,3605,40.672,14.7743
Le Dune,3606,40.061,15.279
Il Parcheggio,3607,40.3219,17.4526
Alimini - La Nave,3608,40.2125,18.4599
Torre Dell'Orso,3609,40.374,18.3161
Capo Torre Cavallo,3610,40.64,18.0187
Tombino,3611,41.1123,16.9203
Melma,3612,41.217,16.5753
Trabucco,3613,42.0068,14.9975
Ristorante,3615,42.0375,11.9161
Il Castello,3616,42.0167,11.9561
Marinaretti,3617,41.4527,12.6401
La Chiesa,3618,41.4557,12.6675
Artiglieria,3619,41.3037,13.0053
L'Ideale,3620,42.0768,11.8067
Rena Majore,3621,41.1729,9.1682
Marinedda,3622,41.0165,8.8849
Silver Rock,3623,40.7503,8.1539
Porto Ferro,3624,40.6835,8.2025
La Speranza,3625,40.4956,8.3684
S' Archittu,3626,40.0888,8.4893
Sa Mesa Longa,3627,40.0469,8.3962
Capo Mannu,3628,40.0292,8.3828
Mini Capo,3629,40.0288,8.392
Piscinas,3630,39.547,8.4507
Buggerru - Il Molo,3631,39.4042,8.4005
Goroneddu,3632,39.2521,8.3974
Maresciallo,3633,39.1109,8.3649
Pipeline,3634,38.8801,8.8608
Chia - Il Pontile,3635,38.8938,8.8801
Su Conventeddu,3636,38.9959,9.02
Poetto,3637,39.2016,9.168
Racca Point,3638,39.2046,9.3124
Porto Giunco,3639,39.1233,9.5274
Lungomare,3640,38.0371,14.0175
Santa Lucia,3641,38.0329,14.0023
Il Moletto,3642,38.2058,13.3288
Isola delle Femmine,3643,38.1924,13.2414
Magaggiari,3644,38.1606,13.0836
Ciammarita,3645,38.0739,13.0538
Faro,3646,37.5655,12.6629
"San Marco, Ciminiera",3647,37.4967,13.0453
Il Reef,3648,37.2643,13.5756
Marina di Modica,3649,36.7105,14.7755
Catania - La Playa,3650,37.4432,15.0891
Giardini Naxos,3651,37.8206,15.2766
Ponte Di Ferro,3652,39.3918,16.0175
La Spiaggia,3653,38.7143,15.9712
Bova,3654,37.9259,15.887
Le Serre,3655,37.9215,16.041
Spartivento,3656,37.9637,16.1048
Condojanni,3657,38.1869,16.2226
Hilton,3658,32.0887,34.7683
Hazuk Beach,3659,32.1444,34.7899
Dolphinarium,3660,32.0682,34.7597
Topsea,3661,32.0844,34.768
Bat Yam,3662,32.0178,34.7363
Hof Maravi,3663,32.0581,34.7555
Camp Lejeune,3664,34.586,-77.238
Lips,3665,0.5161,72.9907
Cafe Breaks,3666,0.5234,72.9915
Meacoms Pier,3667,29.5197,-94.4632
Aluhi Bay,3668,20.6124,-156.438
Messanges,3669,43.8162,-1.4057
Paradise Island ,3670,25.09,-77.3151
Haifa - The Peak ,3671,32.8073,34.9548
Laniakea,3672,21.6214,-158.086
Sunset Blvd,3673,34.0378,-118.553
Chicala,3674,-8.8167,13.2101
Shipwreck,3675,-9.0954,12.9901
Lavadouro,3676,0.3032,6.7525
Ecolodge,3677,0.0401,6.511
Corblets Bay,3678,49.7289,-2.1733
Princeton Jetty,3679,37.499,-122.472
Balevullin,3680,56.5234,-6.956
Cape Sorell,3681,-42.084,145.151
Namotu Left,3682,-17.8459,177.178
Belmar,3683,40.1779,-74.0099
Staffin Bay,3684,57.637,-6.2311
Talisker Bay,3685,57.2843,-6.4598
Glenbrittle,3686,57.201,-6.2903
Anse Gaulette,3687,-4.7611,55.4806
Police Bay,3689,-4.8026,55.5236
Anse Bougainville,3690,-4.7602,55.5223
Pointe Camille,3691,-4.3781,55.8296
La Passe,3692,-4.7481,55.5219
Carana,3693,-4.5659,55.4541
Frégate Island,3694,-4.5829,55.9475
Anse aux Poules Bleues,3695,-4.741,55.473
Grande Anse (La Digue),3696,-4.3758,55.8443
Grande Anse,3697,-4.6778,55.4417
Northeast Point,3698,-4.5834,55.4665
Anse Intendance,3699,-4.7835,55.4979
Barbarons,3700,-4.6854,55.4541
Ballybunion ,3701,52.5122,-9.6816
Surf Beach,3702,34.6837,-120.606
Wave Buoy 41025,3703,35.006,-75.402
Wave Buoy 46047,3704,32.403,-119.536
"Baler, Luzon",3705,15.7628,121.592
"San Juan, La Union",3706,16.6665,120.318
Del Mar,3707,32.959,-117.268
Burkes Beach,3708,32.1917,-80.6953
Zhujiajian,3709,29.877,122.402
Scarborough Beach,3710,43.5429,-70.3082
Paal 17 - Texel,3711,53.0961,4.7588
Peniscola,3712,40.3662,0.4063
Playa Pedasi,3713,7.53,-80.0031
Red Strand (Dirk Bay),3714,51.5466,-8.9268
Ownahincha,3716,51.5635,-8.994
Inchydoney,3717,51.5943,-8.8598
Lynmouth,3718,51.2342,-3.8318
Solis Grande,3719,-34.8034,-55.3856
San Francisco - Uruguay,3720,-34.9054,-55.2614
Los Dedos,3721,-34.9582,-54.9345
La Boya,3722,-34.9184,-54.8572
El Desplayado,3723,-34.589,-54.1204
Bajos Del Polonio,3724,-34.3992,-53.7774
Playa del Barco,3725,-33.998,-53.5339
La Aguada,3726,-34.6441,-54.1534
La Barra de Maldonado,3727,-34.9184,-54.8609
El Emir,3728,-34.9631,-54.9397
Barra del Chuy,3729,-33.7464,-53.3663
La Moza,3730,-33.9751,-53.5293
El Pepe,3731,-34.8435,-54.6724
Zanja Honda,3732,-34.6635,-54.1833
